Chr	BP	NSNPs	Kamakura-Okinawa-Sapporo	Aomori-Kamakura-Sapporo	Aomori-Okinawa-Sapporo	CHR_NEW	Genes
LG03_CM035475.1	25044500	1	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25046500	1	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25047500	2	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25048500	2	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25049500	2	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25050500	3	1.10480473769351	1.12687023852238	1.30456887773249	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25051500	2	1.02690780312872	1.05386056243689	1.23415779837872	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25052500	3	0.556651727128849	0.583618716158219	0.804809432878083	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25053500	3	0.556651727128849	0.583618716158219	0.804809432878083	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25054500	3	0.556651727128849	0.583618716158219	0.804809432878083	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25055500	3	NA	0.513332110277576	0.809894689654153	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25056500	4	NA	0.458254698669088	0.701587190146259	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25057500	2	NA	0.484133000201833	0.747736620503143	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25058500	2	NA	0.484133000201833	0.747736620503143	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25076500	1	0.621126762395475	0.642182639666863	1.06436392654475	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25077500	1	0.621126762395475	0.642182639666863	1.06436392654475	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25080500	3	0.58453106583935	0.60129170938803	0.793459264560281	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25081500	3	0.58453106583935	0.60129170938803	0.793459264560281	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25082500	3	0.58453106583935	0.60129170938803	0.793459264560281	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25083500	3	0.907808353760865	0.923242297805543	1.16224682602462	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25084500	3	0.907808353760865	0.923242297805543	1.16224682602462	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25085500	1	1.23516953821991	1.2409806926307	1.41125847171227	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25086500	2	0.713681583784396	0.751799210006088	0.784842878664119	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25087500	2	0.713681583784396	0.751799210006088	0.784842878664119	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25094500	7	0.739980918185092	0.790540362896168	0.821499935395419	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25095500	5	0.854892762965843	0.905160342741917	0.979269443431041	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25096500	4	0.93207950969898	0.979808662848446	1.08680557016586	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25097500	5	0.98856225619454	1.02730695096929	1.14344776788959	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25098500	7	0.923145974872962	0.930546289921971	1.02938672587672	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25099500	4	0.747820778236033	0.731747679692451	0.844905831968926	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25100500	4	0.747820778236033	0.731747679692451	0.844905831968926	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25101500	5	0.623479799326647	0.637983380083597	0.693767557157239	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25109500	2	0.53440552972326	0.590257062688333	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25110500	2	0.53440552972326	0.590257062688333	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25119500	3	0.541944675581926	0.552174098574932	NA	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25120500	2	0.73550600027307	0.765031076420371	0.801508033002621	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25121500	3	0.616242321277921	0.642362794163347	0.642931529454237	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25122500	3	0.616242321277921	0.642362794163347	0.642931529454237	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25123500	4	0.780329383257154	0.876314692541314	0.876621632989475	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25124500	4	0.620032893709109	0.608350726092743	NA	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25125500	5	0.53908898862046	0.527103096440698	NA	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25126500	5	0.521901352345298	0.561253115234081	NA	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25127500	7	0.70278904980656	0.723935045546852	0.738407328763492	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25128500	5	0.698206265575117	0.673003784066647	0.700403765133362	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25129500	5	0.620587174318333	0.659115280341367	0.677954142376573	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25130500	4	0.713168879535729	0.768002463284737	0.7915623019987	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25131500	4	0.805174953630803	0.707744097745318	0.791565390398736	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25138500	6	NA	0.473358014480198	0.673398293658055	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25139500	5	0.585439431106735	0.590984741750969	0.756537544425331	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25140500	3	NA	0.543534713534653	0.740290998495642	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25141500	1	0.813054566629461	0.882199676775928	0.972976248903058	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25142500	1	0.813054566629461	0.882199676775928	0.972976248903058	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25143500	3	1.05404659693925	1.08237874025791	1.23031648903613	LG03_NC_059573.1	LOC123758709, LOC123758696
LG03_CM035475.1	25144500	2	1.20007640627893	1.19880656437197	1.39004674415107	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25145500	4	0.845921592773579	0.726445645726061	0.817049694006618	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25146500	5	0.912908883397796	0.807138267342357	0.910825759019249	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25147500	5	0.912908883397796	0.807138267342357	0.910825759019249	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25148500	3	0.737292804153788	0.600739012041677	0.672825807583293	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25149500	3	0.737292804153788	0.600739012041677	0.672825807583293	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25150500	1	1.20007640627893	1.19880656437197	1.39004674415107	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25151500	2	0.734311530177077	0.684798080156719	0.76363780075756	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25152500	3	0.542381643972886	0.532636145750507	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25153500	4	0.713798938228851	0.703705939448029	0.771099272940623	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25154500	4	0.713798938228851	0.703705939448029	0.771099272940623	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25155500	6	0.55607265004964	0.569332572179299	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25157500	6	0.587161276695399	0.650646661068385	0.721713813486832	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25160500	4	0.522783523658716	0.653318735320379	0.676373905769577	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25161500	2	0.550798814753096	0.715844946557864	0.667399576242595	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25165500	1	1.20007640627893	1.19880656437197	1.39004674415107	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25166500	5	0.967639277273742	1.00435689809249	1.08935753596997	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25167500	6	1.00416434795478	1.03473964313739	1.13425853535854	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25168500	6	1.00416434795478	1.03473964313739	1.13425853535854	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25169500	8	0.932009467626692	1.00946728238133	1.06092764506294	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25170500	10	0.942509273709958	1.00646141838582	1.05985839217419	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25171500	6	0.961856602719398	1.03778349495567	1.08426169326369	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25172500	8	0.692768832088412	0.74512396286016	0.753720462239967	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25173500	9	0.66172251533952	0.717362632922017	0.723673228688256	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25174500	7	0.630269087573976	0.649756985762209	0.675765344815958	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25177500	5	0.620551100630686	0.545213727207531	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25178500	6	0.788661154933171	0.71242792765737	0.763826371661815	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25179500	9	0.866613023764272	0.807551688012693	0.904588623206125	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25180500	9	0.866613023764272	0.807551688012693	0.904588623206125	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25181500	9	0.822651439505724	0.797600199222118	0.895564567494886	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25182500	7	0.7684160773532	0.814378086296126	0.908244922477673	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25183500	7	0.592862125701134	0.606155617436282	0.657284890357884	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25186500	9	0.574305036365221	0.524229914858576	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25187500	9	0.574305036365221	0.524229914858576	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25188500	10	0.556033762744177	0.527340812657926	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25189500	11	0.683906436221046	0.66271154947848	0.792425756866468	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25190500	11	0.555914101745371	0.567190563081677	0.648633818088376	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25191500	12	0.553783416269867	0.572944730973816	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25192500	12	0.553783416269867	0.572944730973816	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25193500	9	0.615257044777317	0.648160138753041	0.671170460351335	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25203500	5	0.593503915286526	0.603853671625366	0.655834520292001	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25204500	6	0.868998633201289	0.863523026367738	0.977043903998889	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25205500	5	0.818911980909186	0.811736642263405	0.912594671892697	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25206500	7	0.854803327714864	0.858612569994324	0.971138958607242	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25207500	13	0.868115138041044	0.889085867353	1.02890501577816	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25208500	14	0.820180987612578	0.842936452799375	0.968405227925632	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25209500	12	0.746405850814481	0.791351725424405	0.8914719921788	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25210500	13	0.774880816435746	0.817246523031874	0.923780276038553	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25211500	11	0.742503806036594	0.798724814809362	0.893009550665	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25214500	5	0.583265440675981	0.609992904655218	0.658415342094155	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25216500	9	0.53104132612208	0.576857815589993	0.65481862219959	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25217500	7	0.624464014980642	0.661171674968825	0.773135603025197	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25218500	7	0.624464014980642	0.661171674968825	0.773135603025197	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25220500	2	0.691952215180258	0.784763189372078	0.805021910633155	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25221500	4	0.544392327151332	0.55089185763224	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25224500	5	0.520274844078605	0.51181903273681	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25225500	11	0.548168622696747	0.54591962216205	0.649206258198723	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25227500	7	0.545435800281107	0.549523743842488	0.663044481497757	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25229500	8	0.527963322934111	0.508312672660786	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25230500	3	0.538799285653235	0.485675682081004	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25231500	3	0.538799285653235	0.485675682081004	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25239500	20	0.543189590022674	0.473610466718693	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25240500	22	0.522219843597981	0.459071363287334	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25242500	33	0.541480958682699	0.485983606059657	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25243500	21	0.620544082246132	0.533442222951158	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25245500	23	0.528758417434779	0.44691304682919	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25246500	18	0.5866904002768	0.504856455542511	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25247500	14	0.600907298250397	0.51462083263102	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25248500	15	0.616523203266661	0.507579402271589	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25249500	12	0.681547937508282	0.514501660866347	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25250500	5	0.893453131809485	0.746019062676391	0.879765419439219	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25251500	4	0.844611204522576	0.671042435591377	0.787129692806193	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25267500	2	0.535753146999543	0.506358868144238	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25268500	2	0.535753146999543	0.506358868144238	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25269500	2	0.535753146999543	0.506358868144238	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25276500	2	0.807805189362009	0.821897113322061	0.964947907247182	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25277500	2	0.807805189362009	0.821897113322061	0.964947907247182	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25278500	2	0.807805189362009	0.821897113322061	0.964947907247182	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25279500	3	0.666392760316372	0.66222334164791	0.744815783464883	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25280500	2	0.847189589666474	0.820270741284707	0.934054398485155	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25281500	4	0.520840624676091	0.523655735789735	0.715631828486929	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25288500	7	0.520837985156867	0.48698512402883	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25290500	6	0.583366725049889	0.550327973578475	0.699920753876202	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25291500	4	0.630114413415111	0.616804900399993	0.789518270177895	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25311500	9	0.612716060891311	0.573876069184924	0.708266327683306	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25312500	10	0.567623014088597	0.532131987494816	0.656969350127417	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25313500	11	0.552848820279439	0.515696299263827	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25314500	9	0.626369372173608	0.566284448293584	0.685446999108536	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25315500	7	0.590359791184342	0.54343345804465	0.654421430955903	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25318500	1	1.08151926119189	1.05829705649927	1.34903501213426	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25319500	1	1.08151926119189	1.05829705649927	1.34903501213426	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25320500	3	0.814927187132267	0.690480272107147	0.834923514447356	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25321500	5	0.659814788586345	0.540481690109482	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25322500	6	0.647412716716908	0.492197212315936	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25334500	2	0.648957045048917	0.714536042802515	0.78339793322217	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25335500	3	0.57357859319258	0.590820412837003	0.650922946325799	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25347500	3	0.875338226819869	0.69803056858598	0.880091339912413	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25348500	5	0.742366396522387	0.563920231420601	0.701228214815149	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25349500	4	0.730196916966214	0.613987045634862	0.753026671388123	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25350500	5	0.673319144374653	0.58983596944314	0.80504439904904	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25351500	5	0.673319144374653	0.58983596944314	0.80504439904904	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25353500	1	0.551864495851191	0.569332330511134	0.973463963854891	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25357500	5	0.607970258624491	0.466615716281788	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25358500	5	0.607970258624491	0.466615716281788	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25359500	3	0.804155047407021	0.604224059827027	0.762573196110659	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25360500	5	0.862919399569653	0.719560682404151	0.903351525394299	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25361500	5	0.862919399569653	0.719560682404151	0.903351525394299	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25362500	4	0.648535631046278	0.635097272231785	0.726326040691905	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25363500	5	0.565673969935871	0.530694402968803	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25364500	6	0.526454114383827	0.504120583004871	0.648301566069251	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25366500	4	NA	0.4746750423836	0.642665657257566	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25375500	7	0.542058980996484	0.466261833045651	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25376500	6	0.600957636073106	0.503920036574601	NA	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25377500	5	0.646435923178353	0.585719532274087	0.765613151795909	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25378500	5	0.608751722502135	0.591626981159806	0.778000101677875	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25383500	4	0.711825157512665	0.612712699802266	0.755409749073241	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25384500	5	0.651319930021132	0.560974762007279	0.679912929036555	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25392500	2	0.611196906744119	0.580660917002876	0.761063177004769	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25393500	2	0.892129741367935	0.877614544188078	1.17477438015716	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25394500	3	0.678026834977656	0.662096576953405	0.839241902642246	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25395500	4	0.715195766310341	0.677121071248616	0.858389956342446	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25396500	5	0.67209130817896	0.630551225865526	0.792070339172196	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25397500	4	0.644053177619907	0.595215903216986	0.725583875832921	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25400500	4	0.723642342595929	0.68717667285694	0.937266114138036	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25401500	9	NA	0.507791720389995	0.649433494653389	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25402500	9	NA	0.507791720389995	0.649433494653389	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25422500	1	1.05270690000518	1.01539518786512	1.36960922073899	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25423500	2	0.892129741367935	0.877614544188078	1.17477438015716	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25424500	3	0.670472914240139	0.668601700295925	0.854802833252024	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25425500	3	0.670472914240139	0.668601700295925	0.854802833252024	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25426500	3	0.670472914240139	0.668601700295925	0.854802833252024	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25427500	2	NA	0.490063032167498	0.642692467876905	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25428500	4	0.581726109008322	0.575927779672967	0.746774983250221	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25429500	3	0.717793793786761	0.713674185501089	0.957347087006522	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25430500	5	0.618115864938392	0.621980861272754	0.816342451052638	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25431500	6	0.647776937067977	0.567691672826981	0.748891402434765	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25432500	6	0.647776937067977	0.567691672826981	0.748891402434765	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25436500	3	0.707145420609513	0.505542853903866	0.650470114820662	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25446500	7	NA	0.495150914284627	0.726803279330916	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25447500	6	0.650824741286589	0.635102429741283	0.953080286980605	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25448500	5	0.628840396201762	0.611433725276964	0.940463317790236	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25449500	4	0.657231458682707	0.633820359306037	0.924760379505016	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25450500	4	0.657231458682707	0.633820359306037	0.924760379505016	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25459500	4	NA	0.46850391275882	0.703408629300416	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25460500	2	0.639642653183013	0.581231129221696	0.7915184492091	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25461500	5	0.515859072279221	0.492824173160995	0.78184656643716	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25462500	6	NA	0.46384913809878	0.731456150547132	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25463500	5	0.535958849331114	0.538296645570011	0.845052056649439	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25472500	4	0.606600207852407	0.627171169579519	0.737095654246429	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25474500	5	0.626709577410828	0.496979222886125	0.712225556403518	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25475500	5	0.626709577410828	0.496979222886125	0.712225556403518	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25476500	5	0.626709577410828	0.496979222886125	0.712225556403518	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25484500	2	0.767806280628547	0.753676377345771	0.991736366260845	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25485500	3	0.875915528611356	0.851310291759249	1.14415921001319	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25486500	2	1.02707674708378	0.982746626156207	1.3631662349279	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25487500	2	1.02707674708378	0.982746626156207	1.3631662349279	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25488500	1	1.02707674708378	0.982746626156207	1.3631662349279	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25489500	2	0.67461884878619	0.636319351809764	0.82905353788057	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25500500	2	0.595656251488459	0.635831343885562	0.769796173584746	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25514500	2	0.556692010189225	0.544160854869149	0.668328573308187	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25515500	1	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25516500	1	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25517500	2	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25518500	2	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25519500	1	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25520500	1	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25521500	1	0.990345384344965	0.941698845602197	1.33875978929668	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25529500	4	0.518114309075988	0.497607019039767	0.788632120283525	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25530500	5	NA	0.468766072009003	0.735367095002629	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25531500	4	NA	0.454629672457826	0.659991076709033	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25532500	2	0.746799104313174	0.728972813850582	0.982244193407843	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25533500	2	0.746799104313174	0.728972813850582	0.982244193407843	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25561500	1	0.959324888781089	0.90622715445924	1.3167531296315	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25562500	1	0.959324888781089	0.90622715445924	1.3167531296315	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25563500	2	0.655905512593465	0.633210559987382	0.936468621055202	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25564500	3	0.563857460847258	0.517542127383044	0.754891263161526	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25565500	3	0.563857460847258	0.517542127383044	0.754891263161526	LG03_NC_059573.1	LOC123758709
LG03_CM035475.1	25568500	2	0.570869510091306	0.53100452166631	0.725725584977904	LG03_NC_059573.1	LOC123758709, LOC123758717
LG03_CM035475.1	25569500	1	0.690664823314525	0.680444266289257	0.9357789506481	LG03_NC_059573.1	LOC123758709, LOC123758717
LG03_CM035475.1	25570500	1	0.690664823314525	0.680444266289257	0.9357789506481	LG03_NC_059573.1	LOC123758709, LOC123758717
