FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0259228	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0043799	2	1	2	3	2	1	1	2	2	3	2	2	2	2	2
FBgn0030478	1	1	1	2	1	1	2	3	1	1	1	2	1	1	1
FBgn0021874	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
FBgn0036414	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0041194	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0034728	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0266375	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031799	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0002626	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1
FBgn0037726	4	2	3	3	4	1	2	6	3	2	3	3	3	3	3
FBgn0013563	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0044020	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0023213	4	3	3	2	1	2	1	1	3	4	2	1	3	2	2
FBgn0000490	3	4	3	1	3	2	2	2	3	4	2	2	3	2	2
FBgn0029937	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0039159	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0022069	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0082585	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035612	2	2	2	2	1	3	1	1	2	1	2	1	2	2	2
FBgn0034909	1	2	1	0	0	0	2	1	1	1	0	1	1	1	1
FBgn0032860	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0001970	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0030328	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0032901	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0036214	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0020018	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0032305	1	1	1	1	1	0	0	2	1	1	1	1	1	1	1
FBgn0030027	2	2	2	3	2	1	1	1	2	1	1	1	2	1	1
FBgn0030196	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0011481	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032197	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0000157	4	2	3	2	3	3	4	4	3	4	3	4	3	3	3
FBgn0033911	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0032913	2	2	2	1	1	0	2	1	1	1	1	1	1	1	1
FBgn0027375	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0033358	1	1	1	2	1	1	1	1	1	0	1	1	1	1	1
FBgn0033529	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0261881	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0052704	2	1	2	3	4	5	3	3	2	2	4	3	2	3	3
FBgn0263780	2	1	2	1	3	2	3	2	2	2	2	2	2	2	2
FBgn0023180	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0051324	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1
FBgn0002522	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0035625	4	4	4	9	3	4	3	4	5	6	4	4	5	4	4
FBgn0034096	1	1	1	0	2	0	2	2	1	1	1	2	1	1	1
FBgn0004893	4	4	4	1	3	2	2	3	4	7	3	3	4	3	3
FBgn0039075	4	2	3	3	3	2	3	6	3	3	3	4	3	3	3
FBgn0000038	2	3	2	2	2	1	3	1	2	1	2	2	2	2	2
FBgn0003884	12	12	12	11	14	18	13	16	12	13	15	14	12	14	14
FBgn0052484	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1
FBgn0026319	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1
FBgn0267376	2	3	3	4	3	2	3	4	3	2	3	3	3	3	3
FBgn0259171	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2
FBgn0038611	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
FBgn0032153	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0028380	3	3	3	2	2	2	2	1	3	3	2	2	3	2	2
FBgn0004795	2	2	2	1	3	2	3	3	2	2	3	3	2	3	3
FBgn0023216	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2
FBgn0039487	2	1	2	2	1	2	1	2	2	1	2	2	2	2	2
FBgn0038286	1	1	1	3	1	1	2	2	1	1	1	2	1	1	1
FBgn0032595	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0032620	2	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0052564	3	2	2	1	3	23	2	5	2	2	6	4	2	5	5
FBgn0004907	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032457	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1
FBgn0026181	2	1	2	2	2	2	1	1	2	1	2	1	2	2	2
FBgn0051038	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0026063	2	2	2	2	3	4	1	2	2	2	3	2	2	3	3
FBgn0050290	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0052793	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1
FBgn0028381	0	2	1	0	1	1	3	1	1	2	1	1	1	1	1
FBgn0015797	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0050340	3	1	3	3	3	3	2	2	3	3	3	2	3	3	3
FBgn0265974	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2
FBgn0029114	4	2	3	2	4	4	4	6	3	3	4	5	3	4	4
FBgn0022942	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0030996	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0051852	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0014026	2	2	2	1	1	0	3	1	1	1	1	1	1	1	1
FBgn0039829	5	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0037341	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0034918	0	1	1	1	1	4	1	0	1	1	1	1	1	1	1
FBgn0262743	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0020300	6	4	4	2	2	3	2	2	3	1	2	2	2	2	2
FBgn0263398	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0001124	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0023489	2	2	2	1	2	0	1	2	1	1	1	1	1	1	1
FBgn0264005	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0085491	2	3	3	4	2	3	1	1	3	5	2	1	3	2	2
FBgn0004655	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0032252	3	1	3	5	1	1	2	3	3	2	1	2	3	2	2
FBgn0037489	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0013681	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0031036	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0038808	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0062411	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0260749	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0036732	1	1	1	1	2	2	2	1	1	1	2	2	1	2	2
FBgn0029962	4	5	4	2	2	4	3	4	4	6	3	3	4	3	3
FBgn0262867	3	7	6	6	5	7	7	3	6	7	6	5	6	6	6
FBgn0050203	0	0	0	0	2	11	0	1	0	2	3	1	1	2	2
FBgn0028490	2	3	2	0	0	7	0	0	1	0	1	0	1	1	1
FBgn0260862	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031835	1	0	1	1	0	0	0	2	1	1	0	1	1	1	1
FBgn0015338	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0034071	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0038467	0	1	1	1	1	2	1	1	1	2	1	1	1	1	1
FBgn0004889	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0265101	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0026400	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0261014	4	4	4	5	6	5	5	6	4	4	5	5	4	5	5
FBgn0035533	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031673	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0264443	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1
FBgn0039282	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0014861	3	3	3	2	5	2	3	3	3	3	3	3	3	3	3
FBgn0032157	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
FBgn0261994	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1
FBgn0036294	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1
FBgn0038065	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0031957	33	24	26	23	6	9	4	5	25	25	8	5	24	9	11
FBgn0023520	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1
FBgn0050010	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0037107	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1
FBgn0266711	0	1	1	1	1	4	1	1	1	1	1	1	1	1	1
FBgn0011787	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0035520	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261797	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0003502	2	2	2	3	4	4	3	2	3	5	3	3	3	3	3
FBgn0036480	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0030799	1	0	1	1	1	1	0	1	1	2	1	1	1	1	1
FBgn0034661	14	12	14	15	5	1	4	9	14	16	5	6	14	6	7
FBgn0037634	3	1	3	5	0	0	7	8	4	7	1	7	4	3	3
FBgn0028375	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0027570	2	1	2	2	1	1	3	1	2	1	1	1	2	1	1
FBgn0032198	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0036494	3	3	3	3	2	2	1	2	3	4	2	2	3	2	2
FBgn0020381	2	2	2	1	1	2	1	2	2	1	2	2	2	2	2
FBgn0033447	1	1	1	1	1	0	1	2	1	1	1	1	1	1	1
FBgn0265140	3	5	4	3	5	4	5	7	4	4	5	6	4	5	5
FBgn0039273	4	6	6	8	3	6	4	4	6	7	5	4	6	5	5
FBgn0000567	12	11	12	11	7	7	5	5	12	15	7	5	12	7	8
FBgn0025373	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0260943	3	3	3	2	2	2	2	3	3	3	2	2	3	2	2
FBgn0000253	3	3	3	2	3	3	4	3	3	3	3	3	3	3	3
FBgn0015323	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
FBgn0010213	2	2	2	4	3	2	2	1	3	3	2	2	3	2	2
FBgn0033235	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0085242	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0033987	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2
FBgn0038156	15	9	10	5	10	15	14	12	10	15	12	13	11	12	12
FBgn0015582	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1
FBgn0262518	3	4	4	4	3	4	3	6	4	5	4	4	4	4	4
FBgn0033224	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0033748	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036769	2	3	2	1	3	2	3	4	2	2	3	3	2	3	3
FBgn0037809	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0031630	1	1	1	1	2	1	3	2	1	2	2	2	1	2	2
FBgn0051522	6	2	4	4	6	8	2	3	4	5	6	3	4	5	5
FBgn0259734	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0086704	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1
FBgn0052479	2	2	2	2	1	0	2	2	2	1	1	2	2	2	2
FBgn0035331	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1
FBgn0086909	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0020386	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1
FBgn0085736	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0003205	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032720	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0036735	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0015270	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035558	13	11	11	9	12	8	9	7	10	9	9	8	10	9	9
FBgn0032749	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0003977	1	1	1	3	1	2	3	1	1	1	2	2	1	2	2
FBgn0011638	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0031562	2	0	2	2	2	2	2	0	2	1	2	2	2	2	2
FBgn0030809	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0031256	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0032453	1	1	1	1	1	3	1	2	1	4	2	2	2	2	2
FBgn0039145	0	1	1	1	2	1	0	1	1	1	1	1	1	1	1
FBgn0003117	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3
FBgn0041627	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1
FBgn0033463	3	2	3	4	2	2	2	3	3	3	2	2	3	2	2
FBgn0024947	3	4	3	3	4	3	1	3	3	3	3	2	3	3	3
FBgn0266581	4	4	4	4	3	2	2	2	4	5	3	2	4	3	3
FBgn0039667	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0263772	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037963	2	2	2	2	1	2	1	1	2	1	1	1	2	1	1
FBgn0003719	7	9	9	11	3	5	2	2	9	13	4	2	9	4	5
FBgn0037555	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0039977	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0000287	2	2	2	2	1	0	1	0	2	1	1	1	2	1	1
FBgn0005640	2	2	2	3	2	3	2	2	2	3	2	2	2	2	2
FBgn0028919	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0083985	2	1	1	0	0	0	4	2	1	0	0	2	1	1	1
FBgn0263593	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0034745	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1
FBgn0028737	1	2	2	2	1	2	2	1	2	1	2	2	2	2	2
FBgn0035711	4	5	5	6	9	5	6	6	5	5	6	6	5	6	6
FBgn0052187	1	0	1	0	0	1	2	3	1	1	1	2	1	1	1
FBgn0051216	2	2	2	0	1	2	1	2	1	1	1	1	1	1	1
FBgn0037008	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0034500	2	3	3	4	2	2	2	2	3	5	2	2	3	2	2
FBgn0264488	14	10	11	11	3	13	16	1	11	12	8	8	11	8	9
FBgn0024921	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0043456	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0021760	3	1	3	4	3	2	2	2	3	2	2	2	3	2	2
FBgn0031961	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0011725	2	1	2	2	2	1	2	3	2	1	2	2	2	2	2
FBgn0037614	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0008636	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0037045	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1
FBgn0051184	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1
FBgn0036366	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0002773	6	6	6	5	3	2	3	3	6	5	3	3	6	3	3
FBgn0001149	4	5	4	5	4	7	1	5	4	3	4	3	4	4	4
FBgn0052062	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0044510	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0004581	1	1	1	0	2	0	0	0	1	1	1	0	1	1	1
FBgn0028743	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0039600	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
FBgn0051973	4	5	4	3	1	2	5	1	4	4	2	2	4	2	2
FBgn0000146	1	1	1	0	1	1	2	2	1	1	1	2	1	1	1
FBgn0033017	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0020616	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0003448	2	1	2	3	2	1	1	0	2	0	1	1	1	1	1
FBgn0039760	1	0	1	0	1	6	2	1	1	1	2	2	1	2	2
FBgn0051028	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2
FBgn0034975	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0263974	1	1	1	2	0	2	1	1	2	3	1	1	2	1	1
FBgn0032229	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0259211	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0033229	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0004057	2	2	2	2	2	1	1	1	2	2	2	1	2	2	2
FBgn0031912	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2
FBgn0033483	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0040918	4	6	6	8	6	6	3	3	6	5	5	3	6	5	5
FBgn0004595	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0053557	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
FBgn0263200	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0034249	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0028336	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0019686	1	1	1	1	4	2	1	2	1	1	2	2	1	2	2
FBgn0033475	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0004118	3	3	3	2	4	4	2	2	3	2	3	2	3	3	3
FBgn0087013	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032690	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1
FBgn0266717	2	2	2	5	2	2	2	2	2	2	2	2	2	2	2
FBgn0037981	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0086693	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1
FBgn0032362	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0001565	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0003612	3	2	2	2	2	3	2	2	2	3	2	2	2	2	2
FBgn0261393	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
FBgn0032168	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0040234	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1
FBgn0032644	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0000404	2	1	2	3	1	2	3	2	2	2	2	2	2	2	2
FBgn0032358	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0010825	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1
FBgn0265991	2	3	2	3	2	2	2	2	2	1	2	2	2	2	2
FBgn0028573	9	15	11	9	8	44	1	6	11	11	14	5	11	11	11
FBgn0083953	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0261570	2	2	2	2	4	4	2	2	2	2	3	2	2	3	3
FBgn0038673	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0010750	0	0	0	2	1	3	1	1	1	1	1	1	1	1	1
FBgn0026872	1	3	3	3	1	1	3	2	3	3	1	2	3	2	2
FBgn0259241	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1
FBgn0039527	3	2	2	2	1	1	1	1	2	2	1	1	2	1	1
FBgn0053138	4	1	2	2	1	1	1	2	2	1	1	1	2	1	1
FBgn0029174	3	2	3	4	3	4	3	4	3	2	3	3	3	3	3
FBgn0031573	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0259994	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1
FBgn0026369	2	2	2	5	1	2	2	1	2	2	2	2	2	2	2
FBgn0040373	2	3	2	2	2	1	2	1	2	3	2	2	2	2	2
FBgn0030686	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0052105	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0263231	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0261065	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0033250	18	18	18	18	18	12	10	15	18	20	15	13	18	15	15
FBgn0031473	9	4	8	9	2	8	2	1	8	11	4	2	8	4	5
FBgn0035379	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0031100	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1
FBgn0015569	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1
FBgn0039733	0	1	1	0	1	0	2	3	1	3	1	2	1	1	1
FBgn0027619	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0040260	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1
FBgn0030067	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0036962	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037270	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0250820	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0043458	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2
FBgn0053265	4	7	7	7	8	50	1	8	7	8	14	6	7	10	10
FBgn0011336	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0262112	1	1	1	1	2	3	1	1	1	1	2	1	1	2	2
FBgn0000221	3	2	2	2	2	2	1	1	2	2	2	1	2	2	2
FBgn0053519	5	6	6	11	7	8	4	9	6	3	7	7	6	7	7
FBgn0002441	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0029161	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2
FBgn0034138	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0031229	1	1	1	1	3	2	2	1	1	1	2	2	1	2	2
FBgn0052626	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1
FBgn0038295	2	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0037574	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0004569	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0034145	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2
FBgn0039411	2	2	2	3	3	2	2	1	2	2	2	2	2	2	2
FBgn0037358	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
FBgn0061209	9	19	17	18	10	54	44	22	17	16	27	30	17	26	25
FBgn0035767	3	3	3	2	3	4	2	2	3	6	3	2	3	3	3
FBgn0040491	2	0	2	3	2	1	2	2	2	2	2	2	2	2	2
FBgn0004654	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0260660	5	3	5	6	4	4	15	2	5	5	5	6	5	5	5
FBgn0031869	3	1	2	1	1	1	1	0	2	3	1	1	2	1	1
FBgn0028837	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0015919	0	0	0	0	1	2	1	0	0	1	1	1	1	1	1
FBgn0040022	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0262111	1	2	2	4	2	1	2	2	3	4	2	2	3	2	2
FBgn0035166	2	2	2	1	0	1	2	2	2	2	1	2	2	2	2
FBgn0013467	2	3	2	1	2	2	2	2	2	2	2	2	2	2	2
FBgn0050354	1	1	1	2	0	1	1	0	1	1	1	1	1	1	1
FBgn0265182	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1
FBgn0030889	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1
FBgn0266195	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0028509	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0023096	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1
FBgn0030943	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037676	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0036286	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0039210	2	2	2	2	3	25	1	3	2	1	5	3	2	4	4
FBgn0051053	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1
FBgn0031855	1	0	1	1	4	8	4	5	1	1	5	4	1	4	4
FBgn0030018	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
FBgn0003162	2	2	2	3	2	1	1	1	2	3	2	1	2	2	2
FBgn0002306	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0029834	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0027620	2	1	2	4	3	1	1	1	2	2	2	1	2	2	2
FBgn0036984	1	1	1	2	2	2	1	1	2	2	2	1	2	2	2
FBgn0016047	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
FBgn0004924	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1
FBgn0039942	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1
FBgn0015024	1	1	1	2	2	1	3	6	1	1	2	3	1	2	2
FBgn0040660	2	2	2	1	2	2	1	1	2	1	2	1	2	2	2
FBgn0039249	4	0	2	3	0	0	0	2	2	1	0	1	2	1	1
FBgn0261383	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0020647	0	1	1	1	2	1	3	1	1	1	2	2	1	2	2
FBgn0261872	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0000179	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
FBgn0051871	4	4	4	5	2	5	2	1	4	5	3	2	4	3	3
FBgn0053144	1	2	2	1	2	2	1	1	2	2	2	1	2	2	2
FBgn0020294	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0030600	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1
FBgn0025800	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1
FBgn0051678	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0036827	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0032321	0	1	1	3	1	1	0	1	1	1	1	1	1	1	1
FBgn0035670	11	8	9	5	0	0	3	0	9	18	0	2	9	2	3
FBgn0243512	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0000575	7	6	7	11	5	7	6	6	8	11	6	6	8	6	6
FBgn0002284	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0039420	13	8	10	9	14	9	8	11	10	11	11	10	10	11	11
FBgn0050440	2	1	2	3	2	3	1	1	2	2	2	1	2	2	2
FBgn0016078	3	2	2	3	1	1	1	1	2	2	1	1	2	1	1
FBgn0261563	1	2	2	3	3	1	1	2	2	2	2	2	2	2	2
FBgn0031832	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1
