FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0052793	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0	+0
FBgn0028381	-1	+1	+0	-1	+0	+0	+2	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0015797	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0050340	+0	-2	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0265974	+0	-1	+0	-1	+0	-1	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0029114	+1	-1	+0	-1	+0	+0	-1	+1	+0	+0	+0	+1	-1	+0	+0
FBgn0022942	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0030996	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051852	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0014026	+0	+0	+1	+0	+0	-1	+2	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039829	+4	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037341	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034918	-1	+0	+0	+0	+0	+3	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0262743	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0020300	+2	+0	+1	-1	+0	+1	+0	+0	+1	-1	+0	+0	+0	+0	+0
FBgn0263398	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0001124	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0023489	+0	+0	+1	+0	+1	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0264005	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0085491	-1	+0	+0	+1	+0	+1	+0	+0	+0	+2	+0	-1	+1	+0	+0
FBgn0004655	+1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0032252	+0	-2	+0	+2	+0	+0	+0	+1	+0	-1	-1	+0	+1	+0	+0
FBgn0037489	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0013681	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0031036	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0038808	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0062411	+0	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0260749	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0036732	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0029962	+0	+1	+0	-2	-1	+1	+0	+1	+0	+2	+0	+0	+1	+0	+0
FBgn0262867	-3	+1	+0	+0	-1	+1	+2	-2	+0	+1	+0	-1	+0	+0	+0
FBgn0050203	+0	+0	+0	+0	-1	+8	-1	+0	-1	+1	+1	-1	-1	+0	+0
FBgn0028490	+0	+1	+1	-1	-1	+6	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0260862	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031835	+0	-1	+0	+0	+0	+0	-1	+1	+0	+0	-1	+0	+0	+0	+0
FBgn0015338	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034071	+0	+0	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0038467	-1	+0	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0004889	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0265101	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0026400	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261014	+0	+0	+0	+1	+1	+0	+0	+1	+0	+0	+0	+0	-1	+0	+0
FBgn0035533	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031673	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264443	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0039282	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0014861	+0	+0	+0	-1	+2	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032157	+0	+0	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261994	+0	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0036294	+0	+0	-1	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0038065	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031957	+7	-2	+1	-2	-2	+1	-1	+0	+1	+1	-1	-4	+13	-2	+0
FBgn0023520	+0	-1	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0050010	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037107	+0	+0	-1	+0	+0	+0	+0	-1	+0	-1	-1	+0	+0	+0	+0
FBgn0266711	-1	+0	+0	+0	+0	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0011787	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0035520	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261797	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003502	+0	+0	-1	+0	+1	+1	+0	-1	+0	+2	+0	+0	+0	+0	+0
FBgn0036480	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030799	+0	-1	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0034661	+0	-2	+0	+1	+0	-4	-2	+3	+0	+2	-1	+0	+7	-1	+0
FBgn0037634	+0	-2	-1	+1	-1	-1	+0	+1	+0	+3	-2	+4	+1	+0	+0
FBgn0028375	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027570	+0	-1	+0	+0	+0	+0	+2	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0032198	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0036494	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0020381	+0	+0	+0	-1	-1	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0033447	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0265140	-1	+1	+0	-1	+0	-1	-1	+1	+0	+0	+0	+1	-1	+0	+0
FBgn0039273	-2	+0	+0	+2	-2	+1	+0	+0	+0	+1	+0	-1	+1	+0	+0
FBgn0000567	+0	-1	+0	-1	+0	+0	+0	+0	+0	+3	+0	-2	+4	-1	+0
FBgn0025373	+1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0260943	+0	+0	+0	-1	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0000253	+0	+0	+0	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015323	+0	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0010213	+0	+0	-1	+1	+1	+0	+0	-1	+0	+0	+0	+0	+1	+0	+0
FBgn0033235	+1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0085242	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0033987	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038156	+5	-1	+0	-5	-2	+3	+1	-1	-1	+4	+0	+1	-1	+0	+0
FBgn0015582	+0	+0	+0	+0	+4	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0262518	-1	+0	+0	+0	-1	+0	-1	+2	+0	+1	+0	+0	+0	+0	+0
FBgn0033224	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0033748	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0036769	+0	+1	+0	-1	+0	-1	+0	+1	+0	+0	+0	+0	-1	+0	+0
FBgn0037809	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031630	+0	+0	+0	+0	+0	-1	+1	+0	+0	+1	+0	+0	-1	+0	+0
FBgn0051522	+2	-2	+0	+0	+0	+2	-1	+0	+0	+1	+1	-2	-1	+0	+0
FBgn0259734	+1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0086704	+0	+0	+0	+1	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0052479	+0	+0	+0	+0	+0	-1	+0	+0	+0	-1	-1	+0	+0	+0	+0
FBgn0035331	+0	-1	+0	-1	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0086909	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0020386	+0	-1	+0	+0	+0	+0	+0	+1	+0	-1	+0	+0	+1	+0	+0
FBgn0085736	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003205	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032720	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036735	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015270	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035558	+2	+0	+1	-1	+3	-1	+1	-1	+0	-1	+0	-1	+1	+0	+0
FBgn0032749	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003977	+0	+0	+0	+2	-1	+0	+1	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0011638	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031562	+0	-2	+0	+0	+0	+0	+0	-2	+0	-1	+0	+0	+0	+0	+0
FBgn0030809	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031256	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0032453	+0	+0	+0	+0	-1	+1	-1	+0	-1	+2	+0	+0	+0	+0	+0
FBgn0039145	-1	+0	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003117	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0041627	+0	+0	+0	+1	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0033463	+0	-1	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0024947	+0	+1	+0	+0	+1	+0	-1	+1	+0	+0	+0	-1	+0	+0	+0
FBgn0266581	+0	+0	+0	+0	+0	-1	+0	+0	+0	+1	+0	-1	+1	+0	+0
FBgn0039667	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0263772	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037963	+0	+0	+0	+0	+0	+1	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0003719	-2	+0	+0	+2	-1	+1	+0	+0	+0	+4	+0	-2	+4	-1	+0
FBgn0037555	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0039977	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000287	+0	+0	+0	+0	+0	-1	+0	-1	+0	-1	+0	+0	+1	+0	+0
FBgn0005640	+0	+0	+0	+1	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0028919	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0083985	+1	+0	+0	-1	+0	+0	+2	+0	+0	-1	-1	+1	+0	+0	+0
FBgn0263593	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034745	+1	+0	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0028737	-1	+0	+0	+0	-1	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0035711	-1	+0	+0	+1	+3	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0
FBgn0052187	+0	-1	+0	-1	-1	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0
FBgn0051216	+0	+0	+1	-1	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0037008	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0034500	-1	+0	+0	+1	+0	+0	+0	+0	+0	+2	+0	+0	+1	+0	+0
FBgn0264488	+3	-1	+0	+0	-5	+5	+8	-7	+0	+1	+0	+0	+2	-1	+0
FBgn0024921	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0043456	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0021760	+0	-2	+0	+1	+1	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0031961	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0011725	+0	-1	+0	+0	+0	-1	+0	+1	+0	-1	+0	+0	+0	+0	+0
FBgn0037614	+0	-1	+0	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0008636	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0037045	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0051184	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0036366	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0002773	+0	+0	+0	-1	+0	-1	+0	+0	+0	-1	+0	+0	+3	+0	+0
FBgn0001149	+0	+1	+0	+1	+0	+3	-2	+2	+0	-1	+0	-1	+0	+0	+0
FBgn0052062	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0044510	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004581	+0	+0	+0	-1	+1	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0028743	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039600	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051973	+0	+1	+0	-1	-1	+0	+3	-1	+0	+0	+0	+0	+2	+0	+0
FBgn0000146	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0033017	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0020616	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0003448	+0	-1	+0	+1	+1	+0	+0	-1	+1	-1	+0	+0	+0	+0	+0
FBgn0039760	+0	-1	+0	-1	-1	+4	+0	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0051028	+0	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0
FBgn0034975	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0263974	+0	+0	-1	+0	-1	+1	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0032229	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0259211	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033229	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004057	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0031912	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0033483	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0040918	-2	+0	+0	+2	+1	+1	+0	+0	+0	-1	+0	-2	+1	+0	+0
FBgn0004595	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0053557	+0	+0	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0263200	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034249	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0028336	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0019686	+0	+0	+0	+0	+2	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0
FBgn0033475	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004118	+0	+0	+0	-1	+1	+1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0087013	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032690	+1	+0	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0266717	+0	+0	+0	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037981	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0086693	+0	-1	+0	+0	+0	+0	+0	+1	+0	-1	+0	+0	+1	+0	+0
FBgn0032362	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0001565	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003612	+1	+0	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0261393	+0	+0	+0	+0	+0	+0	+0	-1	-1	+0	-1	+0	+0	+0	+0
FBgn0032168	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040234	-1	+0	+0	+0	+0	+0	+0	+1	+0	-1	+0	+0	+1	+0	+0
FBgn0032644	-1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0000404	+0	-1	+0	+1	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032358	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0010825	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0265991	+0	+1	+0	+1	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0028573	-2	+4	+0	-2	-6	+30	-4	+1	+0	+0	+3	-6	+0	+0	+0
FBgn0083953	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0261570	+0	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	-1	-1	+0	+0
FBgn0038673	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0010750	+0	+0	-1	+1	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026872	-2	+0	+0	+0	+0	+0	+1	+0	+0	+0	-1	+0	+1	+0	+0
FBgn0259241	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0	+0
FBgn0039527	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0053138	+2	-1	+0	+0	+0	+0	+0	+1	+0	-1	+0	+0	+1	+0	+0
FBgn0029174	+0	-1	+0	+1	+0	+1	+0	+1	+0	-1	+0	+0	+0	+0	+0
FBgn0031573	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0259994	+0	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0026369	+0	+0	+0	+3	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0040373	+0	+1	+0	+0	+0	-1	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0030686	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0052105	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0263231	+1	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261065	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033250	+0	+0	+0	+0	+3	-3	-3	+2	+0	+2	+0	-2	+3	+0	+0
FBgn0031473	+1	-4	+0	+1	-2	+4	+0	-1	+0	+3	+0	-2	+3	-1	+0
FBgn0035379	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0031100	+0	+1	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015569	+0	+0	+0	+0	+0	-1	-1	+0	-1	+0	+0	+0	+0	+0	+0
FBgn0039733	-1	+0	+0	-1	+0	-1	+0	+1	+0	+2	+0	+1	+0	+0	+0
FBgn0027619	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040260	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	-1	+0	+0	+0	+0
FBgn0030067	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036962	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037270	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0250820	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0043458	+0	+0	+0	+1	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0053265	-3	+0	+0	+0	-6	+36	-5	+2	+0	+1	+4	-4	-3	+0	+0
FBgn0011336	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0262112	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	-1	-1	+0	+0
FBgn0000221	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0053519	-1	+0	+0	+5	+0	+1	-3	+2	+0	-3	+0	+0	-1	+0	+0
FBgn0002441	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0029161	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034138	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031229	+0	+0	+0	+0	+1	+0	+0	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0052626	+0	+0	+0	+1	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038295	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0037574	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004569	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034145	+0	+0	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0039411	+0	+0	+0	+1	+1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0037358	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0061209	-8	+2	+0	+1	-17	+27	+14	-8	+0	-1	+1	+4	-8	+1	+0
FBgn0035767	+0	+0	+0	-1	+0	+1	+0	+0	+0	+3	+0	-1	+0	+0	+0
FBgn0040491	+0	-2	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004654	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0260660	+0	-2	+0	+1	-1	-1	+9	-4	+0	+0	+0	+1	+0	+0	+0
FBgn0031869	+1	-1	+0	-1	+0	+0	+0	-1	+0	+1	+0	+0	+1	+0	+0
FBgn0028837	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015919	+0	+0	+0	+0	+0	+1	+0	-1	-1	+0	+0	+0	+0	+0	+0
FBgn0040022	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0262111	-1	+0	-1	+1	+0	-1	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0035166	+0	+0	+0	-1	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0013467	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0050354	+0	+0	+0	+1	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0265182	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0030889	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0266195	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0028509	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0023096	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0
FBgn0030943	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037676	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036286	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0039210	+0	+0	+0	+0	-2	+20	-2	+0	+0	-1	+1	-1	-2	+0	+0
FBgn0051053	+0	-1	+0	+0	-1	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0031855	+0	-1	+0	+0	-1	+3	+0	+1	+0	+0	+1	+0	-3	+0	+0
